	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
64563	who came near them	who	PRON	who	nsubj	anyone	anyone	(9, 12)	('anyone', ',')	Often , the new hosts tried to kiss anyone who came near them , presaging the biting activity of the fully infected toter Mann .
64564	that progressed rapidly into coma	that	DET	that	nsubj	sleep	a sleep	(12, 16)	('sleep', '.')	Sometime on the third day , the host fell into a sleep that progressed rapidly into coma .
64565	that makes things worse	things	NOUN	that	nsubj	improvement	an improvement	(8, 11)	('improvement', '.')	me the idea of schlimbesserung : an improvement that makes things worse .
64566	that would evaporate into the proper aldehyde and ketone mix the tote Mnner found so irresistible	Mnner	PROPN	that	nsubj	excursions	some excursions	(27, 42)	('developed', '.')	However , we had already made some excursions into the territory with the production and delivery of tote Mnner attractant - a colloid I had developed that would evaporate into the proper aldehyde and ketone mix the tote Mnner found so irresistible .
64567	that took the newly comatose tote Mnner ,	that	DET	that	nsubj	crew	the crew	(4, 11)	('crew', 'eight')	I led the crew that took the newly comatose tote Mnner , eight thousand strong , and trucked them to the forest .
64568	that impaired them	that	DET	that	nsubj	judengeist	a judengeist	(5, 7)	('judengeist', '.')	"Perhaps there was a judengeist that impaired them . """
64569	which had ceased moving as its head had ceased to have any shape	head	NOUN	which	nsubj	Mann	the toter Mann	(11, 23)	(',', '.')	Willem turned his attention back to the toter Mann , which had ceased moving as its head had ceased to have any shape .
64570	who read this	who	PRON	who	nsubj	you	you	(3, 5)	(',', ',')	But you , who read this , take heart .
64571	that grew stronger every year	that	DET	that	nsubj	body	a young strong body	(35, 39)	('body', '.')	And so once the boy was fully recovered from his illness in every other respect , she was to him his eyes while he was to her two good hands and a young strong body that grew stronger every year .
64572	who pulled her caravan	who	PRON	who	nsubj	mare	patient mare	(2, 5)	('mare', ',')	patient mare who pulled her caravan
64573	that she loved him	she	PRON	that	advmod	way	the same familial way	(22, 25)	('way', '.')	Though he did not forget his position , he soon came to love the old woman in the same familial way that she loved him .
64574	that might cause the bridle or harness to rub her wrong	bridle	NOUN	that	nsubj	dirt	any dirt	(29, 39)	('burrs', '.')	She enjoyed his thorough brushing of her coat and how he would stroke her face and neck and body afterwards to check again for any dirt or burrs that might cause the bridle or harness to rub her wrong .
64575	that ended at a stick he had driven into the ground at a good place to draw water from the creek and fetched the water for the caravan	he	PRON	that	nsubj	string	the string	(5, 32)	('string', '.')	Then he followed the string that ended at a stick he had driven into the ground at a good place to draw water from the creek and fetched the water for the caravan .
64576	that lined the creek	that	DET	that	nsubj	willows	the willows	(32, 35)	('willows', '.')	He was still sitting by the horse , despondent and afraid , when a wind spirit passed by above him , singing a song to herself as she blew through the willows that lined the creek .
64577	that were her hand	that	DET	that	nsubj	tendrils	the cool tendrils	(11, 14)	('air', ',')	Stayed by his warm grip upon the cool tendrils of air that were her hand , the wind spirit gazed upon him anew .
64578	which had stammered shyly over his own story	which	DET	which	nsubj	tongue	his tongue	(17, 24)	(',', ',')	She whispered it into his ear - and was enraptured when she heard his tongue , which had stammered shyly over his own story , pronounce faultlessly the many susurrous syllables of her name .
64579	that was all for her	that	DET	that	nsubj	smile	such a smile	(20, 24)	('smile', '.')	Never in all the hundred years of her young life had she seen such a smile , such a smile that was all for her .
64580	that passed between the men	that	DET	that	nsubj	looks	the looks	(6, 10)	('looks', '.')	Bireli did not see the looks that passed between the men .
64581	that they put aside their makeshift clubs	they	PRON	that	mark	moment	the precise moment	(17, 23)	('moment', '.')	Their hands shook as the wind stopped tearing pieces off the barn at the precise moment that they put aside their makeshift clubs .
64582	that made his heaven possible	heaven	NOUN	that	nsubj	blessing	the very blessing	(7, 11)	('blessing', '.')	A shadow born of the very blessing that made his heaven possible .
64583	that had been	that	DET	that	nsubj	tears	the tears	(10, 12)	('tears', 'but')	The wind spirit watched in agony as the tears that had been but bright threats before now streamed down his face .
64584	both of whom sell insurance , and their surly son , Zero	both	DET	whom	pobj	Dick	Dick	(9, 20)	('of', 'is')	There are Dick and Ida Twain , both of whom sell insurance , and their surly son , Zero .
64585	who seems to have	who	PRON	who	nsubj	lout	a shifty , seedy lout	(17, 20)	('lout', 'but')	model aeroplanes , the Scouts , train-spotting while Zero is a shifty , seedy lout who seems to have but one interest , working on his hideous American car .
64586	who nipped into our larder and made off with half a dozen fresh eggs and a tin of salmon	who	PRON	who	nsubj	they	they	(6, 24)	('they', '.')	I wonder if it was they who nipped into our larder and made off with half a dozen fresh eggs and a tin of salmon .
64587	which included several inflatable friends and a Teasmade	which	DET	which	nsubj	bicycle	an exercise bicycle	(24, 31)	(',', '.')	He mused for a moment , then continued the guided tour , showing me an exercise bicycle , some handcuffs and sexual paraphernalia , which included several inflatable friends and a Teasmade .
64588	that betrayed no particular animosity	that	DET	that	nsubj	gaze	a relaxed gaze	(25, 29)	('gaze', '.')	Astolfo seemed no murderous sort ; he was a stocky , almost pudgy , man with an air of deliberate nonchalance and a relaxed gaze that betrayed no particular animosity .
64589	who holds it as a favor to you or to secure a gaming or wenching or toping debt	who	PRON	who	nsubj	hands	the hands	(6, 23)	('keeper', '.')	the hands of a tavern keeper who holds it as a favor to you or to secure a gaming or wenching or toping debt .
64590	who has run away from a dull farm and a phlegmatic	who	PRON	who	nsubj	lazybones	a blood lazybones	(11, 21)	('lazybones', ',')	In fine , you are a hot-blood lazybones who has run away from a dull farm and a phlegmatic , thickhanded father .
64591	who seek each year the streets of Tardocco to hinder the foot traffic of the honest citizenry and to play mischief when the moon is risen	who	PRON	who	nsubj	scores	scores	(5, 30)	('scores', '.')	You are one of scores who seek each year the streets of Tardocco to hinder the foot traffic of the honest citizenry and to play mischief when the moon is risen .
64592	which hung loose in ordinary fashion , without looking , without fumbling	which	DET	which	nsubj	sheath	his sheath	(8, 19)	(',', ',')	He slid his blade into his sheath , which hung loose in ordinary fashion , without looking , without fumbling , in one smooth motion .
64593	that was vital to his legitimate enterprises	that	DET	that	nsubj	trail	a long trail	(7, 13)	('legend', '.')	@ left a long trail of legend that was vital to his legitimate enterprises .
64594	who helped his companion to stand and supported him as he limped away into the dimness	he	PRON	who	nsubj	servant	a servant	(9, 24)	('servant', '.')	He signaled to his other lummox of a servant who helped his companion to stand and supported him as he limped away into the dimness .
64595	who razed the port of Lamia and ravished the queen of the Dimiani clan	who	PRON	who	nsubj	villain	The villain	(2, 15)	('villain', '?')	The villain who razed the port of Lamia and ravished the queen of the Dimiani clan ?
64596	that bubbled in my head	that	DET	that	nsubj	questions	the hundred questions	(26, 30)	('questions', '.')	"When the warehouse door eased to behind us and we were alone in the malodorous alley , I started to ask one of the hundred questions that bubbled in my head . """
64597	who was inept	who	PRON	who	nsubj	one	one	(6, 8)	('one', '.')	You might well have spotted one who was inept .
64598	who is sharp in his craft	who	PRON	who	nsubj	one	one	(9, 14)	('one', '.')	So either there is none or there is one who is sharp in his craft .
64599	from whom he hopes an inheritance	he	PRON	whom	pobj	Pedrono	uncle Pedrono	(9, 14)	('from', 'The')	@ he visits his sullen uncle Pedrono from whom he hopes an inheritance .
64600	who would corpsify him and retrieve the shadow	who	PRON	who	nsubj	those	those	(8, 15)	('those', '.')	But he can try to misdirect those who would corpsify him and retrieve the shadow .
64601	who have seen us	who	PRON	who	nsubj	Those	Those	(2, 5)	('Those', 'will')	Those who have seen us will take us for middlemen arranging a sale on his behalf .
64602	who will kill us for it	who	PRON	who	nsubj	those	those	(7, 12)	('those', '.')	""" And along with it those who will kill us for it ."
64603	that was barely a thing , into gold and silver , into acres and houses , carriages and servants	that	DET	that	nsubj	thing	a thing	(28, 46)	('thing', '.')	Such a craft seemed a sort of magic - to transmute a thing so filmy and unsubstantial as a shadow , something almost not there , a thing that was barely a thing , into gold and silver , into acres and houses , carriages and servants .
64604	who pried the man 's left hand loose from the seat of the stool and broke the little finger	who	PRON	who	nsubj	Mutano	Mutano	(5, 23)	(',', '.')	He nodded at Mutano , who pried the man 's left hand loose from the seat of the stool and broke the little finger .
