	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
165388	that tend to materialize to delay , divert , or deny our progress toward a goal	that	DET	that	nsubj	obstructions	those natural obstructions	(8, 23)	('obstructions', '.')	The Limits are those natural and artificial obstructions that tend to materialize to delay , divert , or deny our progress toward a goal .
165389	who are engaging this process at various stages	who	PRON	who	nsubj	climbers	the climbers	(12, 19)	('climbers', '.')	Our winners at this year 's awards celebration represent the climbers who are engaging this process at various stages .
165390	that propels the climbers upward towards unique and substantial achievements in professional , career , and lifetime pursuits	that	DET	that	nsubj	pad	a launching pad	(19, 36)	('expertise', '.')	These preparatory experiences are then used to construct a launching pad of technical , marketing , and administrative expertise that propels the climbers upward towards unique and substantial achievements in professional , career , and lifetime pursuits .
165391	who calls the Warden	who	PRON	who	nsubj	Pendanski	Pendanski	(8, 11)	(',', '.')	X-Ray shows it to Pendanski , who calls the Warden .
165392	who loves his dog	who	PRON	who	nsubj	boy	a boy	(9, 12)	('boy', '.')	She wrote it in the voice of a boy who loves his dog .
165393	that rhyme ,	that	DET	that	nsubj	words	words	(7, 9)	('words', 'to')	Here are a few sets of words that rhyme , to help you get started .
165394	who keeps to himself	who	PRON	who	nsubj	boy	a quiet boy	(6, 9)	('boy', ',')	Even Zero , a quiet boy who keeps to himself , seems interested .
165395	"who lost his whole fortune in the late 1800s when his stagecoach was robbed by the notorious Kissin "" Kate Barlow"	who	PRON	who	nsubj	Yelnats	the first cursed Stanley Yelnats	(14, 34)	(',', '.')	"He thinks about his great-grandfather , the first cursed Stanley Yelnats , who lost his whole fortune in the late 1800s when his stagecoach was robbed by the notorious Kissin "" Kate Barlow ."
165396	who offered Myra 's father a pig	who	PRON	who	nsubj	Igor	Igor	(5, 11)	(',', '.')	But so did Igor , who offered Myra 's father a pig .
165397	that runs uphill	that	DET	that	nsubj	stream	the stream	(24, 26)	('stream', '.')	Before I die , I want you to carry me up the mountain and sing me a lullaby while I drink from the stream that runs uphill .
165398	which sounded more than slightly familiar	which	DET	which	nsubj	voice	a voice	(2, 7)	('voice', '.')	a voice which sounded more than slightly familiar .
165399	which can make me bring this submarine to the surface of the time - stream until I ' m darned good and ready	I	PRON	which	nsubj	laws	all the laws	(25, 47)	('physics', '.')	There 's no weapon in the world , no power in the universe , no scientific principle in all the laws of interdimensional physics which can make me bring this submarine to the surface of the time-stream until I 'm darned good and ready .
165400	which was unique ( fortunately	which	DET	which	nsubj	ensemble	Faversham distinctive ensemble	(20, 24)	(',', ')')	Julie Anne recognized his mauve and fuchsia houndstooth suit and his argyle cummerbund : Smedley Faversham 's distinctive ensemble , which was unique ( fortunately ) in all the known multiverse .
165401	who has seen Smedley Faversham 's face on a Wanted poster	who	PRON	who	nsubj	Anybody	Anybody	(2, 12)	('Anybody', '(')	Anybody who has seen Smedley Faversham 's face on a Wanted poster ( or on an Unwanted poster ) will know exactly what this looks like .
165402	who made the Paradox Patrol officers gasp	who	PRON	who	nsubj	figures	the two hench - figures	(12, 18)	('Faversham', '.')	But it was the two hench-figures directly behind Smedley Faversham who made the Paradox Patrol officers gasp .
165403	"who spoke : """	who	PRON	who	nsubj	one	the first one	(20, 23)	('one', 'I')	"Julie Anne Callender was the first one to reach for her handcuffs , and she was also the first one who spoke : """
165404	who did the dirty work	who	PRON	who	nsubj	guys	two other guys	(35, 39)	('guys', '.')	no matter how much evidence you 've got against me , I can always swear I was a million parsecs away from the scene of the crime , and it was two other guys who did the dirty work . . .
165405	that appeared to be breath mints	that	DET	that	nsubj	objects	small colored objects	(36, 41)	('objects', '.')	""" Then you 'll be here a while , so we might as well get comfortable , "" said Smedley , reaching into his cummerbund and producing a transparent packet of small brightly-colored objects that appeared to be breath mints ."
165406	who talks first	who	PRON	who	nsubj	one	the one	(3, 5)	('one', 'will')	"But the one who talks first will be free as a bird . """
165407	who lies first	who	PRON	who	nsubj	one	only the one	(11, 13)	('one', 'will')	And if two of us tell lies , only the one who lies first will walk out of here .
165408	which served as a lounge for off - duty officers at Paradox Central	which	DET	which	nsubj	room	the shaped room	(22, 34)	('room', '.')	The two male chrono-constables had already made themselves comfortable in chairs along one wall of the toroid-shaped room which served as a lounge for off-duty officers at Paradox Central .
165409	which neatly cut the onion into several thin slices	which	DET	which	nsubj	horizon	the event horizon	(14, 22)	(',', '.')	The onion levitated itself , intersecting the event horizon of the wormhole , which neatly cut the onion into several thin slices .
165410	that would make reproductive organs	that	DET	that	nsubj	company	a company	(17, 21)	('company', '.')	""" I tried to negotiate a merger between Xerox and Wurlitzer , to form a company that would make reproductive organs ."
165411	who happen to be in jail at the moment	who	PRON	who	nsubj	three	the only three	(26, 34)	('us', '.')	But in all the infinite arrays of Smedley Favershams , my two friends Stedley and Redley and I are the only three of the infinite us who happen to be in jail at the moment . . .
165412	that came	that	DET	that	nsubj	reply	the only reply	(24, 25)	('reply', '.')	A shrill cackle of glee , from the fading point of singularity in midair directly in front of her , was the only reply that came . . .
165413	which is vaster and more infinite than Smedley Faversham 's dishonesty	which	DET	which	nsubj	anything	anything	(8, 18)	('universe', ',')	""" If there 's anything in the universe which is vaster and more infinite than Smedley Faversham 's dishonesty , it 's Smedley Faversham 's incompetence ."
165414	that twisted across the ceiling	that	DET	that	nsubj	vines	the flowering vines	(14, 18)	('vines', '.')	Inside , the air was warm and humid , fragrant with the flowering vines that twisted across the ceiling .
165415	that Duncan liked though few prospective parents selected it	parents	NOUN	that	dobj	combination	a combination	(11, 19)	('combination', '.')	He had dark skin and blue eyes , a combination that Duncan liked though few prospective parents selected it .
165416	that matters	that	DET	that	nsubj	Nothing	Nothing	(1, 2)	('Nothing', '.')	"Nothing that matters . """
165417	that is the problem	that	DET	that	nsubj	time	time	(5, 8)	('time', '.')	""" It 's not time that is the problem ."
165418	who taught me to fly	who	PRON	who	nsubj	one	the one	(4, 8)	('one', '.')	He was the one who taught me to fly .
165419	that might help	that	DET	that	nsubj	answer	an answer	(12, 14)	('answer', '.')	""" Hmmm , "" said Duncan , searching for an answer that might help ."
165420	that Duncan knew	Duncan	PROPN	that	mark	kind	The kind	(7, 9)	"('""', 'meant')"	"The kind of "" Oh "" that Duncan knew meant he had indeed put his foot in it . """
165421	who died in their first century	who	PRON	who	nsubj	anyone	anyone	(5, 10)	('anyone', ',')	He had never known anyone who died in their first century , and for a child , a ten-year-old , to die , and Cary facing it when he was just a child himself-
165422	that Cary did	Cary	PROPN	that	dobj	accent	the same faint accent	(7, 9)	('accent', '.')	She had the same faint accent that Cary did .
165423	that changed from sweet to savory in the mouth	that	DET	that	nsubj	pastry	a flaky pastry	(16, 24)	('pastry', '.')	Robots brought out a succession of a dozen miniature courses , many involving a flaky pastry that changed from sweet to savory in the mouth .
165424	that constituted the planetoid 's only indigenous wildlife	that	DET	that	nsubj	variety	the tremendous variety	(26, 33)	('grubs', '.')	Pavel did most of the talking , telling Duncan about the history of the settlement of Lir , about the tremendous variety of worms and grubs that constituted the planetoid 's only indigenous wildlife .
165425	who is older than I am	I	PRON	who	nsubj	guest	a supper guest	(16, 21)	('guest', '.')	""" I have to see this-at long last , we have a supper guest who is older than I am . """
165426	that marked the race 's trajectory	that	DET	that	nsubj	trail	the red vapor trail	(16, 21)	('trail', '.')	The ship paused , its nose cone pointed toward the start of the red vapor trail that marked the race 's trajectory .
165427	that continuously played an alien music	that	DET	that	nsubj	planetoid	a lifeless planetoid	(38, 43)	('planetoid', ',')	And he did n't feel rational , reading about the hundreds of artificed worlds the Builders had created and then abandoned , and the other strange remnants of their civilization : a canyon on a lifeless planetoid that continuously played an alien music , the numerical patterns in the arrangement of the trees on another world .
165428	who is a pessimist before forty - eight knows too much	eight	NUM	who	nsubj	man	The man	(2, 12)	('man', ';')	The man who is a pessimist before forty-eight knows too much ; if he is an optimist after it , he knows too little .
165429	that was steady	that	DET	that	nsubj	voice	a voice	(14, 16)	('voice', 'but')	""" Emma , "" he said , again and again , in a voice that was steady but could n't quite mask an overtone of great excitement ."
165430	which reminded Emma of something her grandfather would have worn - and something her son would n't have been caught dead in	grandfather	NOUN	which	nsubj	suit	a dark suit	(16, 37)	(',', '.')	"He was well groomed but dressed oddly , wearing a dark suit and cowboy boots , which reminded Emma of something her grandfather would have worn-and something her son would n't have been caught dead in . """
165431	that made her uncomfortable	her	PRON	that	nsubj	degree	a certain degree	(24, 27)	('subservience', '.')	But Emma had also noticed how other people at the research center treated Mitch : mostly with awe and a certain degree of subservience that made her uncomfortable .
